phase,node_id,op,device,device_type,mode,start,end,duration,_row,step,layer,shard,schedule,schedule_duration_s,schedule_duration_scaled_s,merged_duration_scaled_s,delta_scaled_s,ratio_scaled,missing_segments_row_scope
prefill,L0_LN,LN,NPU0,npu,NAIVE,0.0,2.384185791015625e-06,2.384185791015625e-06,0,-1,0,-1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,2.384185791015625e-06,2.384185791015625e-06,5.861921402623021e-09,-2.378323869613002e-06,0.002458668038670735,0
prefill,L0_Q_s0,Q,PIM0,pim,NAIVE,6.232351254882812e-05,0.0014308866073404,0.0013685630947916,1,-1,0,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0013685630947916,0.0013685630947916,0.0006249449205140826,-0.0007436181742775175,0.4566431192631619,0
prefill,L0_K_s0,K,PIM0,pim,NAIVE,0.0014308866073404,0.0027994497021321,0.0013685630947916,2,-1,0,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0013685630947916,0.0013685630947916,0.0006249449205140826,-0.0007436181742775175,0.4566431192631619,0
prefill,L0_V_s0,V,PIM0,pim,NAIVE,0.0027994497021321,0.0041680127969238,0.0013685630947916,3,-1,0,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0013685630947916,0.0013685630947916,0.0006249449205140826,-0.0007436181742775175,0.4566431192631619,0
prefill,L0_Q_s1,Q,PIM1,pim,NAIVE,6.232351254882812e-05,0.0014308866073404,0.0013685630947916,4,-1,0,1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0013685630947916,0.0013685630947916,0.0006249449205140826,-0.0007436181742775175,0.4566431192631619,0
prefill,L0_K_s1,K,PIM1,pim,NAIVE,0.0014308866073404,0.0027994497021321,0.0013685630947916,5,-1,0,1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0013685630947916,0.0013685630947916,0.0006249449205140826,-0.0007436181742775175,0.4566431192631619,0
prefill,L0_V_s1,V,PIM1,pim,NAIVE,0.0027994497021321,0.0041680127969238,0.0013685630947916,6,-1,0,1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0013685630947916,0.0013685630947916,0.0006249449205140826,-0.0007436181742775175,0.4566431192631619,0
prefill,L0_K_write_s0,K_write,PIM0,pim,NAIVE,0.0041680127969238,0.0041684927969238,4.799999999997515e-07,7,-1,0,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,4.799999999997515e-07,4.799999999997515e-07,4.799999999997515e-07,0.0,1.0,0
prefill,L0_QK_s0,QK,PIM0,pim,NAIVE,0.0041684927969238,0.0043999167969238,0.000231424,8,-1,0,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.000231424,0.000231424,0.00010567817723235798,-0.00012574582276764202,0.45664311926316187,0
prefill,L0_V_write_s0,V_write,PIM0,pim,NAIVE,0.0043999167969238,0.0044003967969238,4.799999999997515e-07,9,-1,0,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,4.799999999997515e-07,4.799999999997515e-07,4.799999999997515e-07,0.0,1.0,0
prefill,L0_K_write_s1,K_write,PIM1,pim,NAIVE,0.0041680127969238,0.0041684927969238,4.799999999997515e-07,10,-1,0,1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,4.799999999997515e-07,4.799999999997515e-07,4.799999999997515e-07,0.0,1.0,0
prefill,L0_QK_s1,QK,PIM1,pim,NAIVE,0.0041684927969238,0.0043999167969238,0.000231424,11,-1,0,1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.000231424,0.000231424,0.00010567817723235798,-0.00012574582276764202,0.45664311926316187,0
prefill,L0_V_write_s1,V_write,PIM1,pim,NAIVE,0.0043999167969238,0.0044003967969238,4.799999999997515e-07,12,-1,0,1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,4.799999999997515e-07,4.799999999997515e-07,4.799999999997515e-07,0.0,1.0,0
prefill,L0_Softmax_s0,Softmax,PIM0,pim,NAIVE,0.0044003967969238,0.0044637567969238,6.336000000000015e-05,13,-1,0,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,6.336000000000015e-05,6.336000000000015e-05,2.893290803651401e-05,-3.4427091963486144e-05,0.4566431192631619,0
prefill,L0_Softmax_s1,Softmax,PIM1,pim,NAIVE,0.0044003967969238,0.0044637567969238,6.336000000000015e-05,14,-1,0,1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,6.336000000000015e-05,6.336000000000015e-05,2.893290803651401e-05,-3.4427091963486144e-05,0.4566431192631619,0
prefill,L0_SV_s0,SV,PIM0,pim,NAIVE,0.0044637567969238,0.0046439807969238,0.0001802239999999,15,-1,0,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0001802239999999,0.0001802239999999,8.229804952603843e-05,-9.792595047386157e-05,0.4566431192631619,0
prefill,L0_SV_s1,SV,PIM1,pim,NAIVE,0.0044637567969238,0.0046439807969238,0.0001802239999999,16,-1,0,1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0001802239999999,0.0001802239999999,8.229804952603843e-05,-9.792595047386157e-05,0.4566431192631619,0
prefill,L0_O_s0,O,PIM0,pim,NAIVE,0.0046439807969238,0.0059656958917154,0.0013217150947916,17,-1,0,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0013217150947916,0.0013217150947916,0.0006035521036628419,-0.000718162991128758,0.4566431192631619,0
prefill,L0_O_s1,O,PIM1,pim,NAIVE,0.0046439807969238,0.0059656958917154,0.0013217150947916,18,-1,0,1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0013217150947916,0.0013217150947916,0.0006035521036628419,-0.000718162991128758,0.4566431192631619,0
prefill,L0_AllReduce_O,ALLREDUCE,COMM,comm,COMM,0.0059656958917154,0.0059981208184733,3.24249267578125e-05,19,-1,0,-1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,3.24249267578125e-05,3.24249267578125e-05,3.24249267578125e-05,0.0,1.0,0
prefill,L0_Add1,Add,NPU0,npu,NAIVE,0.0060723688053222,0.0060759450840087,3.576278686523437e-06,20,-1,0,-1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,3.576278686523437e-06,3.576278686523437e-06,8.79288210393453e-09,-3.5674858044195027e-06,0.0024586680386707344,0
prefill,L0_LN2,LN,NPU0,npu,NAIVE,0.0060759450840087,0.0060783292697998,2.384185791015625e-06,21,-1,0,-1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,2.384185791015625e-06,2.384185791015625e-06,5.861921402623021e-09,-2.378323869613002e-06,0.002458668038670735,0
prefill,L0_FFN_W1_s0,FFN_W1,NPU0,npu,NAIVE,0.0060783292697998,0.0078529855874621,0.0017746563176623,22,-1,0,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0017746563176623,0.0017746563176623,4.363290767861395e-06,-0.0017702930268944385,0.0024586680386707344,0
prefill,L0_FFN_W3_s0,FFN_W3,NPU0,npu,NAIVE,0.0078529855874621,0.0096276419051244,0.0017746563176623,23,-1,0,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0017746563176623,0.0017746563176623,4.363290767861395e-06,-0.0017702930268944385,0.0024586680386707344,0
prefill,L0_FFN_W1_s1,FFN_W1,NPU0,npu,NAIVE,0.0096276419051244,0.0114022982227867,0.0017746563176623,24,-1,0,1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0017746563176623,0.0017746563176623,4.363290767861395e-06,-0.0017702930268944385,0.0024586680386707344,0
prefill,L0_FFN_W3_s1,FFN_W3,NPU0,npu,NAIVE,0.0114022982227867,0.013176954540449,0.0017746563176623,25,-1,0,1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0017746563176623,0.0017746563176623,4.363290767861395e-06,-0.0017702930268944385,0.0024586680386707344,0
prefill,L0_SwiGLU_s0,SwiGLU,NPU0,npu,NAIVE,0.013176954540449,0.013181760164934,4.805624485015869e-06,26,-1,0,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,4.805624485015869e-06,4.805624485015869e-06,1.1815435327162026e-08,-4.793809049688707e-06,0.0024586680386707344,0
prefill,L0_SwiGLU_s1,SwiGLU,NPU0,npu,NAIVE,0.013181760164934,0.013186565789419,4.805624485015869e-06,27,-1,0,1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,4.805624485015869e-06,4.805624485015869e-06,1.1815435327162026e-08,-4.793809049688707e-06,0.0024586680386707344,0
prefill,L0_FFN_W2_s0,FFN_W2,NPU0,npu,NAIVE,0.013186565789419,0.0149598713410621,0.0017733055516431,28,-1,0,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0017733055516431,0.0017733055516431,4.3599696826222665e-06,-0.001768945581960478,0.002458668038670735,0
prefill,L0_FFN_W2_s1,FFN_W2,NPU0,npu,NAIVE,0.0149598713410621,0.0167331768927052,0.0017733055516431,29,-1,0,1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0017733055516431,0.0017733055516431,4.3599696826222665e-06,-0.001768945581960478,0.002458668038670735,0
prefill,L0_AllReduce_FFN,ALLREDUCE,COMM,comm,COMM,0.0167331768927052,0.0167331768927052,0.0,30,-1,0,-1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0,0.0,0.0,0.0,,0
prefill,L0_Add2,Add,NPU0,npu,NAIVE,0.0167331768927052,0.0167367531713918,3.576278686523437e-06,31,-1,0,-1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,3.576278686523437e-06,3.576278686523437e-06,8.79288210393453e-09,-3.5674858044195027e-06,0.0024586680386707344,0
prefill,L1_LN,LN,NPU0,npu,NAIVE,0.0167367531713918,0.0167391373571828,2.384185791015625e-06,32,-1,1,-1,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,2.384185791015625e-06,2.384185791015625e-06,5.861921402623021e-09,-2.378323869613002e-06,0.002458668038670735,0
prefill,L1_Q_s0,Q,PIM0,pim,NAIVE,0.0167990766839406,0.0181676397787323,0.0013685630947916,33,-1,1,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0013685630947916,0.0013685630947916,0.0006249449205140827,-0.0007436181742775174,0.456643119263162,0
prefill,L1_K_s0,K,PIM0,pim,NAIVE,0.0181676397787323,0.0195362028735239,0.0013685630947916,34,-1,1,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0013685630947916,0.0013685630947916,0.0006249449205140827,-0.0007436181742775174,0.456643119263162,0
prefill,L1_V_s0,V,PIM0,pim,NAIVE,0.0195362028735239,0.0209047659683156,0.0013685630947916,35,-1,1,0,attn_on_pim_prefill-128xdecode_64_ops_trace.csv,0.0013685630947916,0.0013685630947916,0.0006249449205140827,-0.0007436181742775174,0.456643119263162,0
